Gender	Age	ConversationType	Priming	SUFLike
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	no
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
Women	Young	MixedGender	NoPrime	yes
